VTID,Chrosome,Start,End,Length,Verification Status,Positive,stg4_6,stg7_8,stg9_10,stg11_12,stg13_14,stg15_16
VT6030,chr2L,11794041,11794478,437,correct,1,ubiquitous;2|anterior;2,NA,NA,brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;1,NA,NA
VT6032,chr2L,11799234,11802495,3261,correct,0,NA,NA,NA,NA,NA,NA
VT6033,chr2L,11803318,11805509,2191,correct,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,NA
VT6035,chr2L,11805993,11808298,2305,correct,1,NA,NA,NA,ubiquitous;3,brain_broad;4|ubiquitous;3|ventral_nerve_cord_broad;4,brain_broad;4|ubiquitous;2|ventral_nerve_cord_broad;4
VT6036,chr2L,11807349,11809479,2130,correct,1,NA,ubiquitous;3,ubiquitous;4,ubiquitous;4,ubiquitous;4,brain_broad;4|ubiquitous;3|ventral_nerve_cord_broad;4
VT60468,chrX,11769929,11770547,618,correct,0,NA,NA,NA,NA,NA,NA
VT60498,chrX,11823480,11824932,1452,correct,0,NA,NA,NA,NA,NA,NA
VT60500,chrX,11830102,11832269,2167,correct,1,NA,NA,NA,ventral_epidermis_primordium_subset;2,NA,NA
VT60503,chrX,11835569,11837662,2093,correct,0,NA,NA,NA,NA,NA,NA
VT60505,chrX,11839097,11841256,2159,correct,0,NA,NA,NA,NA,NA,dorsal_epidermis_subset;1
VT60506,chrX,11840914,11843106,2192,correct,1,NA,NA,NA,NA,garland_cell;3,garland_cell;3
VT60508,chrX,11844390,11846597,2207,correct,0,NA,NA,NA,NA,NA,NA
VT60510,chrX,11848088,11850251,2163,correct,1,NA,amnioserosa_anlage;3,brain_anlage_subset;3|amnioserosa_anlage;3|head_epidermis_dorsal_anlage;3,brain_primordium_subset;3,brain_subset;3,brain_subset;2
VT60511,chrX,11849883,11851982,2099,correct,1,NA,NA,NA,ventral_epidermis_primordium_subset;2,head_subset;2,head_subset;3
VT60512,chrX,11851669,11853795,2126,correct,1,NA,NA,NA,ventral_epidermis_primordium_subset;2,head_subset;2,head_subset;3
VT60513,chrX,11853473,11855546,2073,correct,0,NA,NA,NA,NA,NA,NA
VT60515,chrX,11857063,11859143,2080,correct,0,NA,NA,NA,NA,NA,NA
VT60516,chrX,11858834,11861060,2226,correct,0,NA,NA,NA,NA,NA,lateral_epidermis_subset;1
VT60517,chrX,11860575,11862883,2308,correct,0,NA,NA,NA,NA,NA,NA
VT60518,chrX,11863169,11864511,1342,correct,0,NA,NA,NA,NA,NA,NA
VT60519,chrX,11864444,11865717,1273,correct,1,NA,NA,NA,NA,NA,proventriculus;3
VT60521,chrX,11867753,11869952,2199,correct,0,NA,NA,NA,NA,NA,NA
VT60522,chrX,11869529,11871772,2243,correct,0,NA,NA,NA,NA,NA,NA
VT60523,chrX,11871320,11873521,2201,correct,0,NA,NA,NA,NA,NA,NA
VT60538,chrX,11895853,11897995,2142,correct,1,NA,NA,NA,NA,hindgut;2|anal_pad;4,antenno-maxillary-labial_complex;3|hindgut;2|anal_pad;2
VT60539,chrX,11897909,11900487,2578,correct,0,NA,NA,NA,NA,NA,NA
VT60540,chrX,11898729,11901259,2530,correct,0,NA,NA,NA,NA,salivary_gland;1|foregut;1,antenno-maxillary-labial_complex;1
VT60727,chrX,12264624,12267319,2695,correct,0,NA,NA,NA,NA,NA,NA
VT60731,chrX,12279504,12281889,2385,correct,0,NA,NA,NA,NA,NA,NA
VT60732,chrX,12281444,12283578,2134,correct,0,NA,NA,NA,NA,lateral_epidermis_subset;1,lateral_epidermis_subset;1
VT60733,chrX,12283193,12285273,2080,correct,1,NA,NA,ventral_ectoderm_anlage;3,NA,NA,NA
VT60734,chrX,12284763,12286960,2197,correct,0,NA,NA,NA,NA,NA,NA
VT60737,chrX,12289986,12292105,2119,correct,0,NA,NA,NA,NA,NA,NA
VT60740,chrX,12295140,12297322,2182,correct,0,NA,NA,NA,NA,brain_subset;1,NA
VT60743,chrX,12302404,12302971,567,correct,0,NA,NA,NA,NA,NA,NA
VT60808,chrX,12432093,12434227,2134,correct,1,amnioserosa_AISN;2|dorsal_ectoderm_AISN_broad;2,dorsal_ectoderm_anlage_subset;3|head_epidermis_dorsal_anlage;3,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;2|brain_subset;2
VT61016,chrX,12839671,12841864,2193,correct,0,NA,NA,NA,NA,NA,NA
VT61079,chrX,12954593,12956691,2098,correct,0,NA,NA,NA,NA,NA,NA
VT61080,chrX,12956296,12958406,2110,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1
VT61081,chrX,12957967,12960084,2117,correct,1,NA,NA,NA,head_subset;2|visceral_muscle_primordium_subset;2,brain_broad;2|ventral_nerve_cord_broad;2|visceral_muscle_subset;2,head_subset;2|visceral_muscle_subset;3
VT61083,chrX,12961972,12963800,1828,correct,0,NA,NA,NA,NA,NA,NA
VT61085,chrX,12967047,12968836,1789,correct,0,NA,NA,NA,NA,NA,NA
VT61086,chrX,12970117,12972207,2090,correct,0,NA,NA,NA,NA,NA,NA
VT61087,chrX,12971207,12973306,2099,correct,1,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT61192,chrX,13177259,13179429,2170,correct,1,NA,NA,NA,NA,ubiquitous;2,ubiquitous;2
VT61204,chrX,13202784,13204964,2180,correct,1,NA,NA,NA,malpighian_tubule_primordium;3|anterior_ventral_nerve_cord_primordium_subset;2,malpighian_tubule;2,NA
VT61205,chrX,13204281,13206383,2102,not_verified,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1
VT61206,chrX,13205742,13207839,2097,correct,1,NA,NA,NA,NA,proventriculus;1,proventriculus;3
VT61209,chrX,13210161,13212759,2598,correct,1,NA,NA,NA,ventral_epidermis_primordium_subset;2,ventral_epidermis_subset;3|salivary_gland;2,antenno-maxillary-labial_complex;3|head_subset;3|head_epidermis_subset;3
VT61210,chrX,13212830,13215174,2344,correct,1,NA,NA,NA,NA,NA,head_subset;3|pharynx;3
VT61212,chrX,13216259,13218349,2090,correct,0,NA,NA,NA,NA,NA,ventral_epidermis_subset;1
VT61213,chrX,13217839,13219974,2135,correct,0,NA,NA,NA,NA,NA,NA
VT61214,chrX,13220859,13222634,1775,correct,1,NA,NA,NA,NA,NA,head_epidermis_dorsal_subset;3
VT61215,chrX,13223224,13223916,692,correct,0,NA,NA,NA,NA,NA,NA
VT61221,chrX,13235024,13237111,2087,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,NA,NA
VT61224,chrX,13240341,13242466,2125,correct,0,NA,NA,NA,NA,NA,NA
VT61225,chrX,13242126,13244226,2100,correct,0,NA,NA,NA,NA,NA,NA
VT61226,chrX,13243914,13246024,2110,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1
VT61227,chrX,13245659,13247941,2282,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;1|brain_subset;1
VT61228,chrX,13247475,13249657,2182,correct,0,NA,NA,NA,NA,NA,NA
VT61232,chrX,13256333,13257742,1409,correct,1,NA,NA,NA,NA,sensory_system_head;2,sensory_system_head;2
VT61233,chrX,13262168,13262583,415,correct,0,NA,NA,NA,NA,NA,NA
VT61369,chrX,13518753,13520872,2119,correct,1,NA,NA,NA,trunk_mesoderm_primordium;2,muscle_system;3,salivary_gland;2
VT61370,chrX,13520476,13522747,2271,correct,0,NA,NA,NA,NA,NA,NA
VT61371,chrX,13522313,13524405,2092,correct,0,NA,NA,NA,NA,NA,NA
VT61372,chrX,13524064,13526196,2132,correct,1,NA,NA,NA,NA,ventral_midline;2|hypopharynx;3,NA
VT61373,chrX,13525602,13527903,2301,correct,1,posterior_endoderm_AISN;2,posterior_endoderm_anlage;2,anterior_midgut_anlage;3|posterior_midgut_anlage;3,hindgut_proper_primordium;2|anterior_midgut_primordium;2|posterior_midgut_primordium;2,ventral_nerve_cord_subset;2|brain_subset;2|anterior_hindgut;2,ventral_nerve_cord_subset;2|brain_subset;2|anterior_hindgut;2
VT61375,chrX,13529330,13531422,2092,correct,1,NA,NA,NA,brain_primordium_subset;2,ventral_nerve_cord_subset;2|anal_pad;2|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;2
VT61376,chrX,13531067,13533198,2131,correct,1,NA,NA,NA,hindgut_proper_primordium;1,hindgut;2|anal_pad;3,hindgut;2|anal_pad;3
VT61377,chrX,13532864,13534962,2098,correct,0,NA,NA,NA,NA,head_subset;1|telson_subset;1,NA
VT61378,chrX,13534600,13536808,2208,correct,1,NA,NA,NA,NA,anal_pad;2|posterior_hindgut;1|hypopharynx;2,head_subset;1
VT61383,chrX,13543893,13546972,3079,correct,1,NA,NA,brain_anlage_subset;2,brain_neuron;1,NA,NA
VT61386,chrX,13550980,13553042,2062,correct,0,NA,NA,NA,NA,NA,NA
VT61387,chrX,13552702,13554836,2134,correct,1,NA,NA,NA,NA,posterior_spiracle;3,NA
VT61454,chrX,13688367,13690484,2117,correct,0,NA,NA,NA,NA,NA,NA
VT61456,chrX,13693223,13695342,2119,correct,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT61457,chrX,13694796,13696985,2189,correct,0,NA,NA,NA,NA,NA,NA
VT61458,chrX,13697797,13700835,3038,correct,1,NA,NA,NA,brain_primordium_subset;2,brain_subset;2,NA
VT61460,chrX,13705361,13705774,413,correct,0,NA,NA,NA,NA,NA,NA
VT61461,chrX,13705717,13706180,463,correct,0,NA,NA,NA,NA,NA,NA
VT61462,chrX,13706881,13707537,656,correct,0,NA,NA,NA,NA,NA,NA
VT61463,chrX,13707724,13708605,881,correct,0,NA,NA,NA,NA,NA,NA
VT61464,chrX,13708659,13710954,2295,correct,1,NA,NA,NA,ventral_epidermis_primordium_subset;2,ventral_epidermis_subset;2|ventral_nerve_cord_subset;2|brain_subset;2,ventral_epidermis_subset;2|ventral_nerve_cord_subset;2
VT61465,chrX,13710639,13712759,2120,correct,1,NA,NA,NA,NA,ventral_epidermis_subset;3|ventral_midline;2|midgut_subset;2,midgut_chamber;3|proventriculus;3
VT61467,chrX,13714183,13716369,2186,correct,1,NA,NA,NA,head_subset;1|brain_primordium_broad;1|hindgut_proper_primordium;1,brain_broad;1|anal_pad;2|posterior_hindgut;2|anterior_hindgut;1,midgut_chamber;2|proventriculus;4
VT61469,chrX,13716852,13717489,637,correct,0,NA,NA,NA,NA,NA,NA
VT61470,chrX,13719832,13720435,603,correct,1,NA,NA,NA,NA,NA,hindgut;3
VT61484,chrX,13743312,13745521,2209,correct,0,NA,NA,NA,NA,NA,NA
VT61517,chrX,13805082,13807166,2084,correct,1,NA,NA,NA,NA,NA,lateral_epidermis_subset;3|dorsal_epidermis_subset;4
VT61518,chrX,13806672,13808938,2266,correct,0,NA,NA,NA,NA,NA,NA
VT61534,chrX,13838654,13840873,2219,correct,1,trunk_mesoderm_AISN_broad;3|head_mesoderm_AISN;3,mesectoderm_anlage;3,NA,NA,NA,NA
VT6163,chr2L,12077575,12079663,2088,correct,0,NA,NA,NA,head_epidermis_ventral_primordium_subset;1,NA,NA
VT6164,chr2L,12079283,12081369,2086,correct,1,A-P_stripes;4|segment_polarity;4,A-P_stripes;3|hindgut_anlage;3|segmentally_repeated;3,NA,NA,NA,NA
VT6165,chr2L,12080941,12083149,2208,correct,1,anterior_endoderm_AISN;4|posterior;3|anterior;4|A-P_stripe;4|A-P_semi-stripes_ventral;3,ventral_ectoderm_anlage;3|posterior_endoderm_anlage;4|anterior_endoderm_anlage;3,posterior_endoderm_anlage;3,NA,NA,NA
VT6166,chr2L,12084893,12085799,906,correct,1,A-P_stripes;4|pair_rule;4,ventral_ectoderm_anlage;4|posterior_endoderm_anlage;4|dorsal_ectoderm_anlage_subset;4,posterior_endoderm_anlage;3,NA,NA,NA
VT61685,chrX,14162733,14163615,882,correct,0,NA,NA,NA,NA,NA,NA
VT61687,chrX,14167662,14169853,2191,correct,0,NA,NA,NA,NA,NA,NA
VT61688,chrX,14170459,14171935,1476,correct,0,NA,NA,NA,NA,NA,NA
VT6169,chr2L,12088676,12090844,2168,correct,1,anterior;4|A-P_stripe;4,NA,head_epidermis_ventral_anlage;3,antenno-maxillary-labial_complex;3|head_epidermis_lateral_primordium_subset;3,antenno-maxillary-labial_complex;3|head_subset;3,antenno-maxillary-labial_complex;2
VT6170,chr2L,12089769,12091869,2100,correct,1,NA,NA,NA,antenno-maxillary-labial_complex;3,antenno-maxillary-labial_complex;3,antenno-maxillary-labial_complex;3
VT61702,chrX,14213034,14214339,1305,correct,0,NA,NA,NA,NA,NA,NA
VT61707,chrX,14221484,14223698,2214,correct,0,NA,NA,NA,NA,NA,NA
VT61708,chrX,14223229,14225482,2253,correct,0,NA,NA,NA,NA,NA,NA
VT61709,chrX,14225029,14227228,2199,correct,1,NA,NA,NA,NA,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT61710,chrX,14226739,14229029,2290,correct,0,NA,NA,NA,NA,NA,NA
VT61711,chrX,14228568,14230671,2103,correct,1,NA,NA,NA,NA,NA,midgut_chamber;3
VT61712,chrX,14230301,14232407,2106,correct,1,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;2
VT61714,chrX,14233556,14235985,2429,correct,0,NA,NA,NA,NA,NA,NA
VT61715,chrX,14235572,14237713,2141,correct,1,NA,NA,NA,brain_primordium_subset;2,ventral_nerve_cord_subset;1|brain_subset;2,ventral_nerve_cord_subset;1|brain_subset;2
VT61718,chrX,14240846,14242944,2098,correct,1,procephalic_ectoderm_AISN;1,NA,NA,NA,tracheal_system_subset;3,NA
VT6172,chr2L,12093765,12094355,590,correct,0,NA,NA,NA,NA,NA,NA
VT61721,chrX,14247091,14249285,2194,correct,1,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;2
VT61723,chrX,14250451,14252611,2160,correct,0,NA,NA,NA,NA,NA,NA
VT61724,chrX,14252105,14254316,2211,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,NA
VT61725,chrX,14253875,14255980,2105,correct,0,NA,NA,NA,NA,NA,NA
VT61728,chrX,14258970,14261147,2177,not_verified,1,NA,NA,NA,antenno-maxillary-labial_complex;2|ventral_nerve_cord_primordium_broad;1,antenno-maxillary-labial_complex;2|visceral_muscle_subset;1,antenno-maxillary-labial_complex;3
VT61887,chrX,14563011,14565112,2101,correct,1,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;2,anterior_ventral_nerve_cord_subset;3
VT61910,chrX,14607633,14609741,2108,correct,0,NA,NA,NA,NA,NA,NA
VT61911,chrX,14609393,14611495,2102,correct,1,NA,NA,NA,NA,visceral_muscle_subset;2,ventral_nerve_cord_subset;1|brain_subset;1|visceral_muscle_broad;1
VT61915,chrX,14617180,14619373,2193,correct,0,NA,NA,NA,NA,NA,NA
VT61917,chrX,14620758,14622916,2158,correct,0,NA,NA,NA,NA,NA,NA
VT61918,chrX,14622537,14624644,2107,correct,0,NA,NA,NA,NA,NA,NA
VT61919,chrX,14624245,14626427,2182,correct,1,NA,NA,NA,ventral_midline;3,ventral_midline;3,ventral_midline;3
VT61920,chrX,14626121,14628391,2270,correct,0,NA,NA,NA,NA,NA,NA
VT61921,chrX,14627859,14629960,2101,correct,0,NA,NA,NA,NA,NA,dorsal_epidermis_subset;1
VT61922,chrX,14629621,14631757,2136,correct,1,NA,NA,NA,head_subset;1|ventral_epidermis_primordium_subset;1,head_epidermis_ventral_subset;3,lateral_epidermis_subset;2|telson_subset;3|head_epidermis_subset;3
VT61923,chrX,14631461,14633560,2099,correct,1,NA,NA,NA,NA,muscle_system;2,NA
VT61925,chrX,14634832,14637120,2288,correct,0,NA,NA,NA,NA,NA,NA
VT61926,chrX,14636760,14638874,2114,correct,1,procephalic_ectoderm_AISN;2|mesoderm_AISN;4,procephalic_ectoderm_anlage;2|trunk_mesoderm_anlage_broad;4,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;3,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;2
VT61927,chrX,14638427,14640765,2338,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT61930,chrX,14645205,14647326,2121,correct,0,NA,NA,NA,NA,NA,NA
VT61931,chrX,14646635,14648745,2110,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;1,posterior_midgut_primordium;2|foregut_primordium;2|trunk_mesoderm_primordium;2|esophagus_primordium;2,ventral_nerve_cord_subset;1|epipharynx;3|hypopharynx;3|visceral_muscle_broad;2,ventral_nerve_cord_subset;1
VT61932,chrX,14648072,14650191,2119,correct,1,NA,NA,ventral_epidermis_anlage_subset;2,ventral_epidermis_primordium_subset;3,head_subset;3,head_subset;3
VT61933,chrX,14649530,14651677,2147,correct,1,NA,NA,ventral_epidermis_anlage_subset;3,ventral_epidermis_primordium_subset;3,head_subset;3,head_subset;3
VT6196,chr2L,12142793,12144994,2201,correct,1,NA,NA,NA,NA,NA,trunk_epidermis_subset;2|head_epidermis_dorsal_subset;3
VT6197,chr2L,12144505,12146627,2122,correct,1,NA,NA,anterior_endoderm_anlage;2,epipharynx_primordium;1,NA,NA
VT6198,chr2L,12146200,12148532,2332,correct,0,NA,NA,NA,NA,NA,NA
VT6199,chr2L,12148018,12150101,2083,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;3
VT6200,chr2L,12149759,12151820,2061,not_verified,1,NA,NA,NA,NA,NA,pharynx;4|atrium;4
VT6201,chr2L,12151461,12153580,2119,correct,0,NA,NA,NA,NA,NA,NA
VT6202,chr2L,12153858,12156014,2156,correct,1,NA,NA,NA,NA,NA,head_subset;2
VT6203,chr2L,12155684,12157839,2155,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_broad;1,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;2|ventral_nerve_cord_broad;2
VT6204,chr2L,12157454,12159553,2099,correct,0,NA,NA,NA,NA,NA,NA
VT6205,chr2L,12159186,12161281,2095,correct,0,NA,NA,NA,NA,NA,NA
VT62054,chrX,14899306,14901386,2080,correct,0,NA,NA,NA,NA,NA,NA
VT62055,chrX,14900971,14903112,2141,correct,0,NA,NA,NA,NA,NA,NA
VT62056,chrX,14902625,14904824,2199,correct,0,NA,NA,NA,NA,NA,NA
VT62057,chrX,14905114,14905730,616,correct,0,NA,NA,NA,NA,NA,NA
VT62058,chrX,14912673,14914883,2210,correct,1,middle;4|yolk;4,yolk;2|mesectoderm_anlage;3,yolk;1|mesectoderm_anlage;3,ventral_midline;2|foregut_primordium;2|trunk_mesoderm_primordium;1,epipharynx;2|visceral_muscle_subset;1|hypopharynx;2|esophagus;2,yolk;1
VT62059,chrX,14913997,14916099,2102,correct,1,NA,NA,NA,yolk;3|posterior_midgut_primordium;3|foregut_primordium;2|salivary_gland_primordium;3,midgut_broad;2|salivary_gland;3|foregut;2,midgut_broad;2|yolk;2|salivary_gland;2
VT6206,chr2L,12161538,12162799,1261,correct,0,NA,NA,NA,NA,NA,NA
VT62061,chrX,14917664,14919814,2150,correct,0,NA,NA,NA,NA,NA,NA
VT62062,chrX,14919134,14921234,2100,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;2,ubiquitous;2|esophagus;2,ubiquitous;2
VT62063,chrX,14920528,14922665,2137,correct,1,posterior_endoderm_AISN;3|anterior_endoderm_AISN;3|head_mesoderm_AISN;4|mesoderm_AISN;4,posterior_endoderm_anlage;3|anterior_endoderm_anlage;3|head_mesoderm_anlage;4|trunk_mesoderm_anlage_broad;4,head_mesoderm_anlage;3|mesectoderm_anlage;3|trunk_mesoderm_anlage;3,ventral_midline;3|trunk_mesoderm_primordium;3,somatic_muscle;4,somatic_muscle;3|ubiquitous;2
VT62066,chrX,14935927,14938120,2193,correct,1,NA,NA,NA,NA,proventriculus;3,hindgut;3|proventriculus;4|esophagus;3
VT62067,chrX,14937308,14939438,2130,correct,1,NA,NA,NA,NA,pharynx;3,antenno-maxillary-labial_complex;3|pharynx;4
VT62072,chrX,14948824,14949467,643,correct,0,NA,NA,NA,NA,NA,NA
VT62088,chrX,14982626,14985394,2768,correct,1,NA,NA,NA,NA,NA,brain_broad;3|ventral_nerve_cord_broad;3
VT62090,chrX,14988999,14989564,565,correct,1,NA,ventral_ectoderm_anlage;2,ventral_ectoderm_anlage;2,ventral_epidermis_primordium_subset;1,NA,NA
VT62091,chrX,14989896,14991767,1871,correct,0,NA,NA,NA,NA,NA,NA
VT62092,chrX,14992727,14994112,1385,correct,0,NA,NA,NA,NA,NA,NA
VT62093,chrX,14995009,14997240,2231,correct,0,NA,NA,NA,NA,NA,NA
VT62094,chrX,14996558,14998862,2304,correct,1,NA,NA,NA,NA,NA,lymph_gland;2
VT62096,chrX,14999891,15002080,2189,correct,1,NA,NA,NA,NA,NA,head_subset;2
VT62097,chrX,15001390,15003632,2242,correct,0,NA,NA,NA,NA,NA,NA
VT62098,chrX,15003052,15005232,2180,correct,0,NA,NA,NA,NA,NA,NA
VT62225,chrX,15247011,15249281,2270,correct,1,NA,NA,NA,NA,head_subset;2|malpighian_tubule;1,head_subset;4|malpighian_tubule;2
VT62226,chrX,15248477,15250535,2058,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|brain_subset;1,anterior_ventral_nerve_cord_subset;1
VT62227,chrX,15249764,15251865,2101,correct,0,NA,NA,NA,NA,NA,NA
VT62229,chrX,15254278,15256440,2162,correct,1,NA,NA,NA,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|brain_subset;1,anterior_ventral_nerve_cord_subset;2
VT62232,chrX,15259564,15261770,2206,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,NA
VT62233,chrX,15261471,15263550,2079,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|trunk_epidermis_subset;1|brain_subset;3,ventral_nerve_cord_subset;1|trunk_epidermis_subset;1|brain_subset;2
VT62234,chrX,15263254,15265353,2099,correct,1,NA,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;3|brain_subset;2|clypeolabrum;2,head_subset;2|ventral_nerve_cord_subset;2
VT62235,chrX,15265017,15267117,2100,correct,0,NA,NA,NA,NA,NA,NA
VT62236,chrX,15266793,15268989,2196,correct,0,NA,NA,NA,NA,NA,NA
VT62238,chrX,15270396,15272515,2119,correct,0,NA,NA,NA,NA,NA,NA
VT62239,chrX,15272458,15274867,2409,correct,0,NA,NA,NA,NA,NA,NA
VT62240,chrX,15276118,15278353,2235,correct,1,NA,NA,NA,brain_primordium_broad;3|ventral_nerve_cord_primordium_broad;2,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT62244,chrX,15284784,15286472,1688,correct,0,NA,NA,NA,NA,NA,NA
VT62246,chrX,15291582,15293681,2099,correct,0,NA,NA,NA,NA,NA,NA
VT62247,chrX,15293158,15295354,2196,correct,0,NA,NA,NA,NA,NA,NA
VT62248,chrX,15294653,15296968,2315,correct,0,NA,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1
VT62249,chrX,15296336,15298606,2270,correct,0,NA,NA,NA,NA,NA,NA
VT62251,chrX,15302557,15304665,2108,correct,0,NA,NA,NA,NA,NA,NA
VT62252,chrX,15303840,15305907,2067,correct,0,NA,NA,NA,NA,NA,NA
VT62256,chrX,15317419,15319578,2159,correct,0,NA,NA,NA,NA,NA,NA
VT62257,chrX,15318893,15321128,2235,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1
VT62258,chrX,15320542,15322607,2065,correct,1,NA,NA,NA,NA,brain_subset;1|anterior_ventral_nerve_cord_subset;1,ventral_nerve_cord_broad;1|anterior_ventral_nerve_cord_subset;2|outer_optic_lobe;1
VT62259,chrX,15322025,15324223,2198,correct,0,NA,NA,NA,NA,NA,NA
VT62266,chrX,15335204,15337735,2531,correct,0,NA,NA,NA,NA,NA,NA
VT62440,chrX,15695588,15696966,1378,correct,0,NA,NA,NA,NA,NA,NA
VT62443,chrX,15700251,15702453,2202,correct,0,NA,NA,NA,NA,NA,NA
VT62444,chrX,15701486,15703664,2178,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2,NA
VT62445,chrX,15704907,15707066,2159,correct,1,NA,NA,NA,ubiquitous;1,ubiquitous;2,ubiquitous;2
VT62446,chrX,15706551,15708755,2204,correct,1,NA,NA,NA,NA,lateral_epidermis_subset;3|ubiquitous;3,lateral_epidermis_subset;3|ubiquitous;3
VT62447,chrX,15708162,15710295,2133,correct,0,NA,NA,NA,NA,NA,NA
VT62448,chrX,15709829,15711964,2135,correct,1,NA,NA,brain_anlage_broad;3|ventral_nerve_cord_anlage_broad;3,brain_primordium_broad;3|ventral_nerve_cord_primordium_broad;3,brain_broad;3|ventral_nerve_cord_broad;3,ventral_nerve_cord_subset;3|brain_subset;3
VT62449,chrX,15711357,15713568,2211,correct,1,NA,NA,NA,brain_primordium_broad;3|ventral_nerve_cord_primordium_broad;3,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT62451,chrX,15714706,15716806,2100,correct,0,NA,NA,NA,NA,NA,NA
VT62452,chrX,15716284,15718407,2123,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,NA
VT62453,chrX,15719694,15722137,2443,correct,0,NA,NA,NA,NA,NA,NA
VT62469,chrX,15751095,15751861,766,correct,1,NA,NA,NA,brain_primordium_subset;2,brain_subset;2,brain_subset;2
VT62473,chrX,15756798,15759018,2220,correct,1,NA,posterior_endoderm_anlage;2,trunk_mesoderm_anlage;2,head_subset;3|lateral_epidermis_primordium_subset;3|ventral_epidermis_primordium_broad;3|dorsal_epidermis_primordium_broad;3|lateral_epidermis_primordium_broad;3,lateral_epidermis_subset;4|trunk_epidermis_broad;3|amnioserosa;2|midgut_broad;3|salivary_gland;3|foregut;3,trunk_epidermis_subset;2
VT62474,chrX,15757866,15760260,2394,correct,1,NA,NA,NA,NA,NA,head_subset;3|head_epidermis_subset;4|dorsal_epidermis_subset;3
